,Papua New Guinea,Greenland,Iceland,Canada,Algeria,Benin,Burkina Faso,Ghana,Cote d'Ivoire,Nigeria,Niger,Tunisia,Togo,Belgium,Germany,Estonia,Finland,United Kingdom,Guernsey,Jersey,Isle of Man,Falkland Islands,Netherlands,Ireland,Denmark,Faroe Islands,Luxembourg,Norway,Poland,Sweden,South Africa,Botswana,Congo (Brazzaville),Congo (Kinshasa),Swaziland,Central African Republic,Equatorial Guinea,Saint Helena,Mauritius,British Indian Ocean Territory,Cameroon,Zambia,Comoros,Mayotte,Reunion,Madagascar,Angola,Gabon,Sao Tome and Principe,Mozambique,Seychelles,Chad,Zimbabwe,Malawi,Lesotho,Mali,Gambia,Spain,Sierra Leone,Liberia,Morocco,Senegal,Mauritania,Guinea,Cape Verde,Ethiopia,Burundi,Somalia,Egypt,Kenya,Libya,Rwanda,Sudan,South Sudan,Tanzania,Uganda,Albania,Bulgaria,Cyprus,Croatia,France,Saint Pierre and Miquelon,Greece,Hungary,Italy,Slovenia,Czech Republic,Israel,Malta,Austria,Portugal,Bosnia and Herzegovina,Romania,Switzerland,Turkey,Moldova,Macedonia,Gibraltar,Serbia,Montenegro,Slovakia,Turks and Caicos Islands,Dominican Republic,Guatemala,Honduras,Jamaica,Mexico,Nicaragua,Panama,Costa Rica,El Salvador,Haiti,Cuba,Cayman Islands,Bahamas,Belize,Cook Islands,Fiji,Tonga,Kiribati,Wallis and Futuna,Samoa,American Samoa,French Polynesia,Vanuatu,New Caledonia,New Zealand,Afghanistan,Bahrain,Saudi Arabia,Iran,Jordan,Kuwait,Lebanon,United Arab Emirates,Oman,Pakistan,Iraq,Syria,Qatar,Northern Mariana Islands,Guam,Marshall Islands,Midway Islands,Micronesia,Palau,Taiwan,Japan,South Korea,Philippines,Argentina,Brazil,Chile,Antarctica,Ecuador,Paraguay,Colombia,Bolivia,Suriname,French Guiana,Peru,Uruguay,Venezuela,Guyana,Antigua and Barbuda,Barbados,Dominica,Martinique,Guadeloupe,Grenada,Virgin Islands,Puerto Rico,Saint Kitts and Nevis,Saint Lucia,Aruba,Netherlands Antilles,Anguilla,Trinidad and Tobago,British Virgin Islands,Saint Vincent and the Grenadines,Kazakhstan,Kyrgyzstan,Azerbaijan,Russia,Ukraine,Belarus,Turkmenistan,Tajikistan,Uzbekistan,India,Sri Lanka,Cambodia,Bangladesh,Hong Kong,Laos,Macau,Nepal,Bhutan,Maldives,Thailand,Vietnam,Myanmar,Indonesia,Malaysia,Brunei,East Timor,Singapore,Australia,Christmas Island,Norfolk Island,China,North Korea,Mongolia,United States,Latvia,Lithuania,Armenia,Eritrea,Palestine,Georgia,Yemen,Bermuda,Solomon Islands,Nauru,Tuvalu,Namibia,Djibouti,Montserrat,Johnston Atoll,Guinea-Bissau,Western Sahara,Niue,Cocos (Keeling) Islands,Wake Island
49,0,0,85,19,20,0,2,0,1,2,0,7,1,314,1908,16,59,0,0,0,0,0,0,43,2,0,7,598,31,500,13,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2277,0,0,5,4,0,0,0,0,0,0,60,0,0,0,0,0,0,0,12,7,6,19,5,0,99,13,12462,57,0,79,6,246,59,7,45,652,1,3,0,0,12,0,10,0,5,0,2,1,8,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,195,21,9000,1,72,61,74,18,20,71,0,262,0,0,0,0,0,0,48,639,7755,49,19,38,23,0,17,5,9,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,1,9,0,0,0,62,2,3,3,0,0,0,1,1,8,59,38,0,34,149,11,0,178,0,0,0,990,0,1,1109,10,3,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,103,19,24,0,2,0,1,2,0,7,1,314,2078,16,59,0,0,0,0,0,0,43,2,0,19,702,49,599,17,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2277,0,0,6,4,0,0,0,0,0,0,67,0,0,0,0,0,0,0,23,7,6,19,5,0,99,13,15113,89,0,100,6,302,59,11,49,652,1,3,0,0,19,0,16,0,5,0,2,2,12,0,11,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,195,45,10075,1,80,61,85,18,28,71,0,262,0,0,0,0,0,0,49,639,7869,52,19,52,23,0,17,5,9,2,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,1,12,0,0,0,73,2,3,3,0,0,0,1,1,8,70,39,0,34,149,11,0,178,0,0,0,990,0,1,1561,10,3,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,134,29,26,0,2,0,1,2,0,16,1,559,3675,79,155,0,0,0,0,0,2,90,3,0,34,996,68,814,24,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5232,0,0,7,10,0,1,0,1,0,0,80,1,0,0,1,0,0,0,33,23,14,32,5,0,190,19,17660,141,0,126,12,504,112,13,89,1139,5,6,0,0,35,0,32,0,5,0,2,8,26,0,27,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,195,86,11364,1,80,77,85,19,31,101,0,320,0,0,0,0,0,0,50,701,7979,64,31,151,43,0,17,6,13,3,0,0,28,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,45,3,27,0,0,0,82,6,5,3,0,0,0,1,1,9,75,47,0,69,197,37,0,200,1,0,0,990,0,1,2157,17,6,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,156,29,37,0,2,3,1,2,0,18,1,689,4585,115,225,0,0,0,0,0,2,129,9,0,51,1090,103,961,38,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6391,0,0,17,10,1,1,0,1,0,0,109,1,0,1,1,0,0,0,38,41,26,38,5,0,228,30,21157,181,0,155,18,655,169,18,123,1359,5,12,0,0,46,0,44,0,11,1,2,8,41,0,36,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,210,103,12729,1,104,93,85,19,53,110,0,337,0,0,0,0,0,0,53,773,8086,111,34,151,61,0,28,6,22,10,1,0,38,6,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,6,0,15,59,3,27,0,0,0,102,10,7,3,0,0,0,1,1,10,82,53,0,96,238,40,0,212,1,0,0,990,0,1,2870,26,8,18,0,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0
53,0,0,171,39,48,0,3,6,1,2,0,18,1,886,5795,171,244,0,0,0,0,0,2,129,11,0,59,1221,119,1022,51,0,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,7798,0,0,28,24,1,1,0,1,0,0,110,3,0,1,1,0,0,0,42,51,26,49,7,0,331,32,24747,219,0,213,21,860,245,24,131,2200,6,23,0,0,48,0,54,0,11,1,3,10,53,0,43,27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,214,103,13938,8,112,110,98,22,136,116,0,401,0,0,0,0,0,0,59,839,8162,140,45,162,74,0,28,6,34,10,1,0,43,8,10,4,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,9,0,23,63,3,27,0,0,1,113,18,7,5,0,0,0,1,1,13,114,56,0,117,428,50,0,226,1,0,0,990,0,1,2968,30,12,26,0,0,33,0,0,0,0,0,2,0,0,0,0,0,0,0,0
54,0,1,180,56,54,1,15,6,1,2,0,20,1,1058,7272,205,277,0,0,0,0,0,2,169,18,0,77,1333,177,1103,62,0,1,2,0,1,1,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,9942,0,1,29,24,1,1,0,5,0,1,150,3,0,5,1,0,1,0,51,52,33,57,11,0,331,39,27980,253,0,218,30,1018,331,25,158,2200,18,23,0,0,55,0,63,0,11,2,6,10,82,0,55,35,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,8,21,214,118,14991,17,123,110,98,22,236,124,0,439,0,0,0,0,0,0,67,839,8236,142,56,200,155,0,37,8,54,11,1,0,86,29,17,4,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,10,0,28,90,7,36,0,0,6,119,28,7,8,0,0,0,1,1,13,147,61,0,134,566,54,0,243,2,0,0,990,0,1,4360,34,17,52,0,0,33,0,0,0,0,0,2,0,0,0,0,0,0,0,0
55,0,1,220,74,60,1,15,7,5,3,0,24,1,1243,9257,225,321,0,0,0,0,0,3,223,47,0,140,1463,238,1190,62,0,1,3,0,1,1,0,0,0,10,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,11748,0,1,38,26,1,1,0,5,0,1,196,3,0,7,1,0,1,0,55,67,46,65,11,0,387,50,31506,275,0,250,38,1332,448,26,184,2700,47,30,0,0,65,2,72,0,21,6,8,12,93,0,69,41,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,12,22,228,171,16169,34,130,120,98,24,299,154,0,439,0,0,0,0,0,0,77,878,8320,187,68,321,201,0,58,9,65,11,1,0,117,50,33,7,1,2,0,0,0,0,0,0,0,2,0,0,0,5,0,1,33,0,28,114,14,36,0,0,10,142,44,33,10,0,0,0,1,1,13,177,66,0,172,673,56,0,266,2,0,0,990,0,5,6141,49,25,78,0,0,34,0,0,0,0,0,2,0,0,0,0,0,0,0,0
56,0,1,250,97,74,2,20,7,6,8,0,29,1,1486,12327,258,336,0,0,0,0,0,4,292,58,0,203,1550,251,1279,116,0,1,4,0,1,4,0,3,0,10,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,13910,0,2,49,31,1,1,0,6,0,1,196,3,0,8,2,0,3,0,59,92,49,81,11,0,418,58,35713,275,0,304,38,1646,448,38,260,3028,98,30,0,0,83,2,105,0,21,6,9,13,118,0,86,50,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,20,22,256,171,17361,52,142,133,113,39,454,164,0,452,0,0,0,0,0,0,100,889,8413,202,79,372,238,0,111,11,93,12,1,0,145,79,36,7,1,2,0,0,0,0,0,0,0,2,0,0,0,7,0,1,35,3,28,147,14,51,0,0,15,156,51,35,14,0,0,0,1,1,13,212,75,0,227,790,68,0,313,3,0,0,990,0,6,8914,71,27,84,0,0,38,0,0,0,0,0,2,1,0,0,0,0,0,0,0
57,0,2,330,119,87,2,33,11,9,8,0,39,1,1795,15320,267,400,2,0,0,0,0,4,557,72,0,335,1746,355,1439,150,0,3,14,0,1,6,0,3,0,13,2,0,0,0,0,0,1,0,0,6,1,0,0,0,0,1,17963,0,2,63,31,2,1,0,6,0,1,256,7,0,8,2,0,6,0,64,94,67,105,11,0,418,73,41035,286,0,427,53,2013,785,63,277,4075,192,49,0,0,103,3,123,0,34,9,12,15,164,1,109,69,1,0,11,0,3,0,0,1,0,0,0,0,0,0,0,0,28,22,278,274,18407,69,148,157,140,48,501,192,0,460,0,0,0,0,0,0,108,924,8565,217,97,621,238,0,199,11,102,12,1,0,234,94,42,7,1,5,0,0,0,0,0,0,0,2,0,0,0,9,0,1,44,3,44,199,16,51,0,0,23,194,60,37,17,0,0,0,1,1,13,272,85,0,311,900,75,0,345,4,0,0,990,0,6,14153,86,36,115,0,0,40,0,0,0,0,0,3,1,0,0,0,0,0,0,0
58,1,2,409,146,90,2,40,16,9,12,1,54,9,2257,19848,283,450,2,0,0,0,0,5,683,80,0,484,1914,425,1639,202,0,3,18,0,3,6,0,12,0,20,2,0,0,0,3,1,3,0,0,7,1,1,0,0,0,1,20410,0,2,77,38,2,1,0,9,0,1,285,7,0,17,2,0,6,0,70,127,67,128,15,0,495,85,47021,341,0,529,64,2388,1020,89,308,5294,359,66,0,0,135,14,137,0,72,12,24,16,203,1,137,89,1,2,16,0,3,0,0,1,0,0,0,0,0,0,0,0,39,24,285,344,19644,85,159,163,140,48,730,208,0,470,0,0,0,0,0,0,135,963,8652,230,128,793,434,0,367,13,128,15,4,0,234,110,42,7,1,5,0,0,0,0,0,0,0,2,0,0,0,9,0,1,49,6,44,253,29,69,0,0,33,244,73,51,20,0,0,0,1,2,13,322,91,0,369,1030,78,0,385,6,0,0,990,0,6,19479,111,49,136,0,0,43,0,0,0,0,0,3,1,0,0,0,0,0,0,0
59,1,2,473,195,139,2,64,19,14,22,1,60,16,2815,22213,306,523,2,0,0,0,0,5,785,92,0,670,2118,536,1763,240,0,3,23,0,3,6,0,14,0,27,2,0,0,0,3,2,4,0,0,7,1,3,0,0,0,1,25374,0,3,96,47,2,2,0,9,0,1,294,7,0,17,2,0,6,1,76,163,84,206,18,0,530,103,53578,383,0,712,73,2814,1280,93,367,6575,670,80,0,0,171,14,178,0,112,17,24,16,251,2,200,117,3,2,21,0,4,0,0,1,0,0,0,0,0,0,0,0,52,24,305,392,20610,85,176,187,153,52,776,214,0,481,0,0,0,0,0,0,153,1007,8799,307,158,1021,537,0,506,18,196,19,4,0,318,135,70,7,1,6,0,0,0,0,0,0,0,2,0,0,0,49,0,1,53,14,53,306,47,76,0,0,43,330,77,53,25,0,0,0,1,2,13,411,94,0,450,1183,83,0,432,9,0,0,990,0,10,25818,124,83,160,1,0,49,0,0,0,0,0,3,1,0,0,0,0,0,0,0
60,1,4,568,259,201,2,75,23,14,30,2,75,16,3401,24873,326,626,6,0,0,0,0,9,906,115,0,798,2385,634,1934,274,0,3,30,0,3,6,0,28,0,40,3,0,0,0,3,2,5,0,1,7,1,3,0,0,0,1,28768,0,3,115,67,2,2,0,11,0,1,327,15,0,19,2,0,12,1,89,187,95,254,18,0,624,131,59138,414,0,883,90,3582,1600,126,433,7474,1236,94,0,0,222,21,185,0,202,19,26,19,316,2,313,134,3,2,35,0,4,0,0,2,0,0,0,0,0,0,0,0,102,40,334,511,21638,112,188,248,153,55,875,233,1,494,0,0,0,0,0,0,169,1101,8961,380,266,1546,632,0,789,22,231,24,5,0,363,158,70,19,1,14,1,0,0,1,0,0,0,2,0,0,0,50,0,1,60,14,65,367,73,76,0,0,43,396,82,84,27,0,0,0,1,2,13,599,113,0,514,1306,88,0,455,19,0,0,990,0,10,33756,139,143,194,1,0,54,0,0,0,0,0,3,1,0,0,0,0,0,0,0
61,1,4,588,301,230,5,99,27,25,40,3,89,18,3743,29056,352,700,6,0,0,0,0,9,1125,118,0,875,2621,749,2046,402,0,4,36,0,3,9,0,36,0,56,3,0,0,0,12,3,5,0,1,7,1,3,0,0,0,2,35136,0,3,143,79,2,4,0,11,0,1,366,16,0,36,2,0,12,9,104,201,116,315,20,0,695,167,63927,442,0,1071,107,4474,2060,136,576,8795,1529,109,0,0,249,27,186,0,245,20,30,19,367,2,345,158,3,6,40,0,4,1,0,3,0,0,0,0,0,0,0,0,102,40,377,562,23049,127,189,267,198,66,972,266,1,501,0,0,0,0,0,0,195,1128,8961,462,301,1924,746,0,981,22,277,27,5,0,395,162,77,20,3,17,2,0,0,1,0,0,0,3,0,0,0,51,0,1,62,16,72,438,73,81,0,0,46,499,97,87,33,0,0,0,2,2,13,721,123,0,579,1518,91,0,509,32,0,0,990,0,10,43845,180,179,235,1,0,61,0,0,0,0,0,4,3,0,0,0,0,0,0,0
62,1,5,648,359,264,6,114,53,73,44,3,114,20,4269,32986,369,792,6,0,0,0,0,12,1329,122,0,1099,2863,901,2286,554,0,4,45,0,3,9,0,42,0,66,3,0,0,0,17,3,6,0,3,7,3,3,0,0,0,3,39885,0,3,170,86,2,4,0,12,0,1,402,25,1,40,3,0,12,9,123,218,124,382,23,0,743,187,69176,480,0,1238,110,5283,2362,166,794,9877,1872,125,0,0,303,47,204,0,312,21,30,21,405,2,345,177,5,7,48,0,5,1,0,4,0,0,0,0,0,0,0,0,155,74,392,767,24811,154,191,318,248,84,1063,316,1,526,0,0,0,0,0,0,215,1193,9037,552,387,2247,922,0,1082,27,378,29,7,0,416,189,84,5,3,18,2,0,0,1,0,0,0,3,0,0,0,57,0,1,72,42,87,495,97,81,0,0,50,536,102,91,39,0,2,0,2,2,13,827,134,0,686,1624,104,0,558,39,0,0,990,0,10,54108,197,209,249,1,0,70,0,0,0,0,0,7,3,0,0,0,0,0,0,0
63,1,6,737,358,302,6,146,93,80,51,7,173,23,4937,37323,404,880,7,0,0,0,0,17,1564,132,0,1333,3084,1051,2526,709,0,4,48,0,3,9,0,48,0,75,12,0,0,0,19,3,6,0,5,7,3,3,0,0,2,3,49515,0,3,225,99,2,4,0,12,0,1,456,28,1,41,3,0,12,14,146,242,132,442,28,0,821,226,74386,528,0,2369,129,5588,2995,176,906,10897,2433,149,0,0,384,52,216,0,392,24,36,26,475,2,443,201,9,8,57,0,5,2,0,5,0,0,0,0,0,0,0,0,205,84,419,900,27017,172,195,333,333,99,1201,346,5,537,0,0,0,0,0,0,235,1307,9137,636,387,2554,1142,0,1173,37,470,32,8,0,480,217,91,5,3,18,7,0,0,1,0,0,2,3,0,0,0,60,0,1,81,44,93,658,145,86,0,0,60,657,102,96,39,0,3,0,3,2,13,934,141,0,790,1796,109,0,631,39,0,0,990,0,10,66044,221,274,265,4,0,75,0,0,0,0,0,7,11,0,0,2,0,0,0,0
64,1,6,802,486,367,6,152,132,96,65,10,197,23,6235,43938,538,958,15,0,0,0,0,28,1819,140,0,1453,3369,1221,2840,927,0,4,51,0,3,12,0,81,0,75,16,0,0,0,23,4,7,0,7,7,3,3,0,0,4,3,57786,0,3,275,105,3,4,0,12,0,2,495,31,1,50,3,0,13,14,174,264,146,495,28,0,892,261,80589,562,0,2693,134,6909,3544,191,1029,11811,3629,177,0,0,384,69,226,0,488,25,52,26,585,2,558,231,13,8,67,0,9,2,0,5,0,0,0,0,0,0,0,0,283,94,458,1012,29406,212,208,368,333,109,1373,382,5,549,0,0,0,0,0,0,252,1387,9241,707,502,2985,1306,0,1403,41,491,43,8,0,580,238,107,5,7,18,11,0,0,7,0,0,2,3,0,0,0,65,0,1,111,44,122,840,196,86,0,0,75,727,106,96,44,0,6,0,3,2,13,1045,153,0,893,2031,114,0,683,53,0,0,990,0,11,84080,244,299,290,6,0,79,0,0,0,0,0,8,11,0,0,2,0,0,0,0
65,1,10,890,542,409,6,180,137,101,70,10,227,25,7284,50871,575,1041,17,0,0,0,0,33,2121,144,0,1605,3755,1389,3069,1170,0,4,51,0,3,12,0,94,0,91,22,0,0,0,26,4,7,0,7,7,3,5,0,0,11,3,65719,0,3,345,119,3,8,0,16,0,3,536,31,1,54,3,0,13,23,186,293,162,586,28,0,966,300,86498,632,0,3035,139,7657,4268,237,1292,12928,5698,199,0,0,457,82,269,0,581,28,68,26,717,2,674,263,13,8,80,0,10,2,0,5,0,0,0,0,0,0,0,0,368,110,466,1104,32332,235,225,391,405,131,1495,458,5,562,0,0,0,0,0,0,267,1468,9332,803,589,3417,1610,0,1595,52,539,61,8,0,635,274,107,5,7,24,11,0,0,7,0,0,2,3,0,0,0,66,0,1,150,58,165,1036,310,94,0,0,88,887,106,99,48,0,6,0,4,3,16,1136,163,0,1046,2161,115,0,732,62,0,0,990,0,11,102254,280,358,329,6,0,83,0,0,0,0,0,8,12,0,0,2,0,0,0,0
66,1,10,963,542,454,6,207,141,101,89,10,278,25,9134,57695,645,1167,17,0,0,0,0,46,2415,155,0,1831,4015,1638,3447,1187,0,4,65,0,3,12,0,102,0,91,28,0,0,0,26,5,7,0,8,8,3,7,0,0,18,3,73235,0,3,402,130,5,8,0,16,0,3,576,38,3,60,5,0,14,30,197,331,179,657,28,0,1061,343,92472,684,0,3619,149,8271,5170,258,1452,14076,7402,231,0,0,659,84,292,0,719,34,95,30,848,4,786,295,19,8,119,0,10,2,0,5,0,0,0,0,0,0,0,0,451,110,476,1203,35408,246,235,412,468,152,1597,506,5,590,0,0,0,0,0,0,283,1693,9478,1075,690,3904,1909,0,1823,56,608,74,8,0,671,303,119,8,7,26,11,0,0,7,0,0,2,3,0,0,0,74,0,1,228,58,182,1264,356,94,0,0,104,987,113,99,48,0,8,0,5,3,16,1245,174,0,1155,2320,120,0,802,71,0,0,990,0,12,122054,305,394,407,6,0,90,0,0,0,0,0,8,14,0,0,2,0,0,0,0
67,1,10,1020,621,511,6,222,152,165,111,18,312,25,10836,62095,679,1240,22,0,0,0,0,50,2615,159,0,1950,4284,1862,3700,1280,0,19,65,0,3,12,0,107,0,139,29,0,0,0,39,7,7,0,8,8,3,7,0,0,18,4,80110,0,3,479,142,5,16,0,21,0,3,609,42,8,70,6,0,14,33,212,346,214,713,28,0,1156,408,97689,730,0,4247,151,8788,5962,323,1815,14829,9217,263,0,0,741,85,314,0,859,34,110,32,993,4,901,314,24,15,139,0,11,2,0,5,0,0,0,0,0,0,0,0,514,120,499,1299,38309,259,255,438,570,167,1717,547,9,634,0,0,0,0,0,0,298,1866,9583,1418,745,4256,2139,0,1924,59,702,81,8,0,852,309,119,8,7,33,11,0,0,9,0,0,2,9,0,0,0,78,0,1,284,84,209,1534,475,94,0,0,144,1024,117,103,48,0,8,0,5,4,17,1388,188,0,1285,2470,126,0,844,77,0,0,990,0,12,141194,347,460,424,12,0,91,0,0,0,0,0,11,18,0,0,2,0,0,0,0
68,1,10,1086,661,584,6,246,152,168,131,27,312,30,11899,66885,715,1352,27,0,0,0,0,50,2910,168,0,1988,4445,2055,4028,1326,3,19,81,0,3,12,0,128,0,139,35,0,0,0,43,7,7,0,8,8,5,7,0,0,25,4,87956,0,3,556,162,5,22,0,23,0,3,656,50,8,70,6,0,19,33,223,359,230,790,43,0,1212,447,101739,756,0,4695,156,9618,6408,368,2109,15922,10827,298,0,0,785,91,336,0,901,36,139,36,1094,4,989,330,30,15,170,0,14,3,0,5,0,0,0,0,0,0,0,0,589,170,515,1453,41495,268,266,446,611,179,1938,630,10,693,0,0,0,0,0,0,306,1866,9661,1546,820,4579,2449,0,1962,64,798,97,8,0,950,320,135,8,7,33,11,0,0,9,0,0,7,9,0,0,0,82,0,1,302,94,273,1836,548,152,0,0,149,1251,122,107,49,0,8,0,5,4,17,1524,203,0,1414,2626,127,0,879,78,0,0,990,0,12,162690,376,491,482,12,0,103,0,0,0,0,0,11,18,0,0,8,0,0,0,0
69,1,10,1135,690,716,9,261,161,179,135,27,394,34,12775,71808,745,1418,32,0,0,0,0,55,3235,169,0,2178,4641,2311,4435,1353,4,19,98,0,3,12,0,143,0,193,35,0,0,0,57,7,16,0,8,10,7,8,0,0,28,4,95923,1,3,617,175,6,22,0,26,2,5,710,59,10,75,7,0,19,44,243,399,262,867,43,0,1314,492,105792,802,0,5358,169,10180,7443,420,2245,16605,13531,353,0,0,900,109,363,0,1109,38,141,36,1215,5,1181,347,32,15,186,0,14,3,0,5,0,0,0,0,0,0,0,0,647,174,567,1563,44605,274,289,470,664,192,2118,694,10,781,0,0,0,0,0,0,322,1953,9786,2084,1054,5717,2738,0,2240,65,906,107,9,0,1065,338,135,12,7,34,12,0,0,9,0,0,8,13,0,0,0,87,0,1,343,107,298,2337,645,152,0,0,172,1397,143,109,51,0,9,0,5,4,18,1651,212,0,1528,2766,129,0,926,80,0,0,990,0,12,188701,398,537,532,15,0,110,0,0,0,0,0,11,30,0,0,8,0,0,0,0
70,1,10,1220,754,847,13,282,195,190,174,74,423,36,13964,77872,779,1446,32,0,0,0,0,55,3447,173,0,2319,4863,2554,4947,1380,4,19,109,0,3,15,0,161,0,233,36,0,0,0,57,8,18,0,10,10,7,8,0,0,31,4,104118,2,6,654,190,6,30,0,29,2,5,779,81,10,82,7,0,20,44,259,422,320,963,51,0,1415,525,110574,841,0,6092,188,10711,8251,459,2460,17768,15679,423,0,0,1060,123,400,0,1284,39,172,44,1378,5,1181,375,32,16,212,0,21,3,0,5,0,0,0,0,0,0,0,0,708,237,569,1720,47593,278,317,479,814,210,2421,728,10,835,0,0,0,0,0,0,329,2178,9887,2311,1054,6836,3031,0,2748,69,1065,115,10,0,1323,350,143,19,7,34,12,0,0,9,0,0,8,13,0,0,0,90,0,1,380,111,359,2777,794,163,0,0,181,1998,146,109,54,0,10,0,5,4,19,1771,218,0,1677,2908,131,0,1000,84,0,0,990,0,14,214194,446,581,571,15,0,117,0,0,0,0,0,14,33,0,0,9,0,0,0,0
71,1,10,1319,969,986,13,288,204,194,184,98,455,39,15348,84794,858,1518,35,0,0,0,0,60,3849,177,0,2487,5147,2946,5568,1462,4,22,134,0,3,15,0,169,0,306,39,0,0,0,59,8,21,0,10,10,8,9,3,0,36,4,112065,2,6,708,195,6,52,0,29,3,5,865,110,11,84,8,0,20,45,277,457,356,1011,51,0,1544,585,115242,897,0,6857,196,11129,9034,533,2738,18827,18135,505,0,0,1171,144,426,0,1380,47,219,47,1510,5,1317,396,41,16,233,0,24,3,0,7,0,0,0,0,0,0,0,0,797,273,643,1885,50468,299,342,494,1024,231,2686,772,16,949,0,0,0,0,0,0,339,2495,9976,2633,1133,8044,3404,0,3163,77,1161,123,10,0,1414,369,146,19,9,46,12,0,0,10,0,0,9,13,0,0,0,94,0,2,435,116,400,3548,897,304,0,0,205,2543,151,110,56,0,10,0,6,5,19,1875,233,0,1790,3116,133,0,1049,87,0,0,990,0,14,244593,458,649,663,22,0,134,0,0,0,0,0,14,40,0,0,9,0,0,0,0
72,1,10,1364,969,1171,16,302,205,218,210,120,495,40,16770,91159,961,1615,35,0,0,0,0,62,4273,179,0,2612,5370,3383,6131,1505,4,22,134,0,8,16,0,186,0,509,39,0,0,0,70,8,21,0,10,10,8,9,3,0,39,4,119199,2,7,791,207,6,73,0,35,3,7,985,122,11,89,10,0,20,48,304,485,396,1079,57,0,1613,623,119827,934,0,7428,202,11524,9886,579,3183,19606,20921,591,0,0,1476,174,450,0,1488,50,222,47,1688,5,1475,416,46,18,269,0,24,4,0,7,0,0,0,0,0,0,0,0,868,281,672,2039,53183,310,417,508,1264,252,2818,820,16,1075,0,0,0,0,0,0,348,2617,10062,3018,1265,9056,3737,0,3368,92,1267,132,10,0,1595,386,153,23,15,51,12,0,0,12,0,0,9,13,0,0,0,98,0,3,464,130,443,4149,1072,351,0,0,227,2567,159,114,61,0,10,0,6,5,19,1978,237,0,1986,3333,134,0,1114,91,0,0,990,0,14,276535,493,696,736,22,0,155,0,0,0,0,0,14,49,0,0,15,0,0,0,0
73,1,11,1417,1075,1251,16,318,205,245,214,144,553,41,18431,96092,1039,1882,35,0,0,0,0,64,4604,181,0,2729,5550,3627,6443,1585,4,22,154,0,8,16,0,196,0,555,39,0,0,0,70,10,21,0,10,10,9,9,4,0,41,4,126168,4,10,919,219,6,111,0,38,3,7,1070,126,18,102,10,0,20,48,333,503,426,1126,61,0,1673,678,124632,977,0,7851,213,11781,10524,624,3613,20505,23934,752,0,0,1624,201,471,0,1488,61,264,53,1890,5,1673,435,56,20,288,0,28,4,0,12,0,0,0,0,0,0,0,0,950,299,688,2179,55743,323,479,520,1505,277,3157,878,16,1325,0,0,0,0,0,0,355,3139,10156,3094,1451,10360,4161,0,3465,96,1406,139,10,0,1746,400,155,23,15,52,14,0,0,12,0,0,9,14,0,0,0,103,0,7,531,144,521,4731,1225,440,0,0,266,3082,166,114,70,0,10,0,9,5,19,2067,240,0,2092,3483,135,0,1189,93,0,0,990,0,14,309699,509,771,770,29,0,162,0,0,0,0,0,14,50,0,0,18,0,0,0,0
